URL	chrom://farber-hplc/test001/Josh/Standards/1.9.24 Algorithm Rerun w different gradient Rep 2.seq/162.smp/CAD_1.channel/CAD_1.chm
Channel	CAD_1

Injection Information:
Data Vault	test001
Sequence	1.9.24 Algorithm Rerun w different gradient Rep 2
Name	0:1:0
Number	5
Position	RA5
Comment	
Processing Method	New Processing Method
Instrument Method	04.06.15 CAD plus wash 25 min
Type	Unknown
Status	Finished
Inject Time	1/9/2024 4:20:11 PM -05:00
Volume (µl)	5.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	65.001217
Data Points	38601
Detector	CAD
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	Current
Signal Unit	pA
Signal Min.	-0.482540
Signal Max.	54.530910
Channel	CAD_1
Driver Name	CoronaVeo.dll
Channel Type	Evaluation
Min. Step (s)	0.094
Max. Step (s)	0.129
Average Step (s)	0.10103816

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (pA)
0.000000	n.a.	-0.028945
0.001667	0.1	-0.018167
0.003333	0.1	-0.015668
0.005000	0.1	-0.021541
0.006667	0.1	-0.023148
0.008333	0.1	-0.025799
0.010000	0.1	-0.033347
0.011667	0.1	-0.043170
0.013333	0.1	-0.049596
0.015000	0.1	-0.050234
0.016667	0.1	-0.049400
0.018333	0.1	-0.045806
0.020000	0.1	-0.038964
0.021667	0.1	-0.041207
0.023333	0.1	-0.057935
0.025017	0.101	-0.080205
0.026667	0.099	-0.107033
0.028333	0.1	-0.124405
0.030017	0.101	-0.127802
0.032000	0.119	-0.124311
0.033667	0.1	-0.116506
0.035350	0.101	-0.104373
0.037000	0.099	-0.093772
0.038667	0.1	-0.085167
0.040333	0.1	-0.085959
0.042000	0.1	-0.088930
0.043667	0.1	-0.083126
0.045333	0.1	-0.074207
0.046983	0.099	-0.072537
0.048650	0.1	-0.072564
0.050317	0.1	-0.072410
0.052000	0.101	-0.073014
0.053650	0.099	-0.071439
0.055317	0.1	-0.068517
0.056983	0.1	-0.066522
0.058650	0.1	-0.062039
0.060317	0.1	-0.061762
0.061983	0.1	-0.071381
0.063633	0.099	-0.079727
0.065633	0.12	-0.080877
0.067300	0.1	-0.086021
0.068967	0.1	-0.099288
0.070633	0.1	-0.107624
0.072300	0.1	-0.103680
0.073967	0.1	-0.094085
0.075633	0.1	-0.077492
0.077300	0.1	-0.064528
0.078983	0.101	-0.057693
0.080633	0.099	-0.051073
0.082300	0.1	-0.049311
0.083967	0.1	-0.055130
0.085633	0.1	-0.062696
0.087300	0.1	-0.061595
0.088967	0.1	-0.056805
0.090633	0.1	-0.049600
0.092300	0.1	-0.045699
0.093967	0.1	-0.045202
0.095633	0.1	-0.041084
0.097650	0.121	-0.029005
0.099300	0.099	-0.012507
0.100967	0.1	-0.000533
0.102633	0.1	0.002520
0.104300	0.1	-0.000367
0.105967	0.1	-0.009201
0.107633	0.1	-0.016281
0.109300	0.1	-0.013780
0.110967	0.1	-0.007383
0.112633	0.1	-0.007133
0.114300	0.1	-0.022236
0.115967	0.1	-0.044506
0.117633	0.1	-0.063747
0.119300	0.1	-0.073154
0.120967	0.1	-0.065365
0.122633	0.1	-0.053413
0.124300	0.1	-0.050084
0.125967	0.1	-0.044821
0.127633	0.1	-0.034609
0.129300	0.1	-0.029038
0.131317	0.121	-0.028553
0.132967	0.099	-0.022182
0.134633	0.1	-0.008831
0.136300	0.1	0.001187
0.137967	0.1	0.005451
0.139633	0.1	0.007150
0.141300	0.1	0.004789
0.142967	0.1	-0.010231
0.144633	0.1	-0.026953
0.146300	0.1	-0.030252
0.148017	0.103	-0.025916
0.149633	0.097	-0.015392
0.151300	0.1	0.001622
0.152967	0.1	0.014058
0.154633	0.1	0.013238
0.156350	0.103	-0.005015
0.157967	0.097	-0.024108
0.159633	0.1	-0.029703
0.161300	0.1	-0.028900
0.163000	0.102	-0.025459
0.165033	0.122	-0.019618
0.166717	0.101	-0.014824
0.168417	0.102	-0.015999
0.170050	0.098	-0.024233
0.171733	0.101	-0.040482
0.173383	0.099	-0.058355
0.175067	0.101	-0.060271
0.176717	0.099	-0.047423
0.178400	0.101	-0.039084
0.180050	0.099	-0.039307
0.181717	0.1	-0.038903
0.183383	0.1	-0.030504
0.185067	0.101	-0.016227
0.186717	0.099	-0.008992
0.188400	0.101	-0.013091
0.190050	0.099	-0.024223
0.191733	0.101	-0.027907
0.193383	0.099	-0.017825
0.195067	0.101	-0.007637
0.196717	0.099	0.001478
0.198717	0.12	0.015154
0.200383	0.1	0.023223
0.202050	0.1	0.012010
0.203717	0.1	-0.017192
0.205383	0.1	-0.049314
0.207050	0.1	-0.069607
0.208717	0.1	-0.075670
0.210383	0.1	-0.060548
0.212050	0.1	-0.032624
0.213717	0.1	-0.015668
0.215383	0.1	-0.015946
0.217050	0.1	-0.019609
0.218717	0.1	-0.015760
0.220383	0.1	-0.006785
0.222050	0.1	-0.002830
0.223717	0.1	-0.005886
0.225383	0.1	-0.009734
0.227067	0.101	-0.012376
0.228717	0.099	-0.019538
0.230383	0.1	-0.028913
0.232383	0.12	-0.030880
0.234050	0.1	-0.025392
0.235733	0.101	-0.020171
0.237383	0.099	-0.011822
0.239050	0.1	-0.003613
0.240717	0.1	-0.000947
0.242383	0.1	-0.000382
0.244050	0.1	-0.000069
0.245717	0.1	-0.001219
0.247383	0.1	-0.006542
0.249050	0.1	-0.018626
0.250717	0.1	-0.037841
0.252383	0.1	-0.057316
0.254050	0.1	-0.065194
0.255717	0.1	-0.064650
0.257383	0.1	-0.060768
0.259050	0.1	-0.055587
0.260717	0.1	-0.052031
0.262383	0.1	-0.058012
0.264050	0.1	-0.065279
0.266083	0.122	-0.062742
0.267717	0.098	-0.054310
0.269383	0.1	-0.044048
0.271050	0.1	-0.031824
0.272717	0.1	-0.014768
0.274383	0.1	0.004803
0.276050	0.1	0.016322
0.277717	0.1	0.011190
0.279383	0.1	-0.004145
0.281050	0.1	-0.014194
0.282717	0.1	-0.012803
0.284383	0.1	-0.004426
0.286050	0.1	0.007913
0.287717	0.1	0.019638
0.289383	0.1	0.024946
0.291050	0.1	0.026741
0.292717	0.1	0.022268
0.294383	0.1	0.011653
0.296050	0.1	-0.002074
0.298050	0.12	-0.018131
0.299717	0.1	-0.028859
0.301383	0.1	-0.027576
0.303050	0.1	-0.015646
0.304717	0.1	-0.002011
0.306383	0.1	0.004283
0.308050	0.1	0.005025
0.309717	0.1	0.005437
0.311383	0.1	0.006350
0.313050	0.1	0.004045
0.314717	0.1	-0.006896
0.316383	0.1	-0.026309
0.318050	0.1	-0.045747
0.319717	0.1	-0.045551
0.321383	0.1	-0.027458
0.323050	0.1	-0.004170
0.324717	0.1	0.013888
0.326383	0.1	0.019863
0.328050	0.1	0.020805
0.329750	0.102	0.020844
0.331750	0.12	0.016751
0.333417	0.1	0.011580
0.335100	0.101	0.003747
0.336750	0.099	-0.007837
0.338417	0.1	-0.017455
0.340083	0.1	-0.015023
0.341750	0.1	-0.008459
0.343417	0.1	-0.005475
0.345083	0.1	-0.005271
0.346750	0.1	-0.015233
0.348417	0.1	-0.027563
0.350083	0.1	-0.033139
0.351750	0.1	-0.032797
0.353417	0.1	-0.030593
0.355083	0.1	-0.037078
