,Retention Time,Peak Area
0,11.339464986875635,2.847218319248645
1,16.671438212684546,3.8761889642981253
2,17.527831168508232,2.6507992162649168
3,22.83671460629901,2.151823872684321
4,31.798750341054355,9.818147268276434
5,33.35792997174246,42.46345913715966
6,33.750002522644664,35.83041153097232
7,34.47671885806225,7.161428196506741
8,35.229607107913374,0.001682572438908304
9,37.41187262168523,228.68593706806067
10,38.09152216978703,17.40803647898917
11,38.78528539351354,13.853199304596533
12,40.9490830681319,140.76372952869636
13,42.018267000000016,4.6353268159336025
14,43.37980821229785,0.20312086833916065
15,45.57851213279276,1.5437628719482155
16,49.02041307871686,11.459377192585745
17,49.59412962501859,2.2587356884861793
18,50.40795621687514,5.358842540343404
19,50.61816688385706,2.7052331561403187
20,52.081339394882946,57.58768343538522
21,52.62417541887397,18.431380806589733
22,54.558752281008815,52.16046822417836
23,54.893580195671014,76.94911914889086
24,55.26138052697952,90.52433580814251
25,57.21006505112427,38.153715392158034
26,57.55124455858646,110.4478121694317
27,57.97405029507521,110.50009810513865
28,58.516071395152,69.45188335806675
29,60.21369912153495,18.681664868557885
30,60.62412969549764,121.42956065630277
31,61.09433856503899,132.34199928044268
32,63.04629127407425,2.2112755829751598e-31
33,63.181483078507206,0.9898616592082436
34,63.66535458086531,63.79702586292246
35,64.17293635604705,101.78550395696487
36,66.60871011252526,12.289435289772344
37,67.18503359014295,29.676192758059035
38,70.02333705392509,5.379198945398863
39,72.69399546959279,1.9859535349418695
