URL	chrom://farber-hplc/test001/Josh/Standards/1.8.24 Algorithm Rerun w different gradient.seq/475.smp/Emission_1.channel/Emission_1.chm
Channel	Emission_1

Injection Information:
Data Vault	test001
Sequence	1.8.24 Algorithm Rerun w different gradient
Name	0:0:1
Number	7
Position	RA7
Comment	
Processing Method	New Processing Method
Instrument Method	04.06.15 CAD plus wash 25 min
Type	Unknown
Status	Finished
Inject Time	1/8/2024 6:34:34 PM -05:00
Volume (µl)	5.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.003117
Time Max. (min)	65.003117
Data Points	19501
Detector	FLD
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	counts
Signal Min.	-136,064.000000
Signal Max.	129,151.000000
Channel	Emission_1
Driver Name	FLD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	488 nm /510 nm

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
0.003117	n.a.	0.000000
0.006450	0.2	0.000000
0.009783	0.2	0.000000
0.013117	0.2	0.000000
0.016450	0.2	0.000000
0.019783	0.2	-278.000000
0.023117	0.2	-1,042.000000
0.026450	0.2	-2,144.000000
0.029783	0.2	-3,504.000000
0.033117	0.2	-5,081.000000
0.036450	0.2	-6,747.000000
0.039783	0.2	-8,371.000000
0.043117	0.2	-9,870.000000
0.046450	0.2	-11,119.000000
0.049783	0.2	-12,080.000000
0.053117	0.2	-12,744.000000
0.056450	0.2	-13,200.000000
0.059783	0.2	-13,522.000000
0.063117	0.2	-13,710.000000
0.066450	0.2	-13,700.000000
0.069783	0.2	-13,418.000000
0.073117	0.2	-12,857.000000
0.076450	0.2	-12,023.000000
0.079783	0.2	-10,920.000000
0.083117	0.2	-9,616.000000
0.086450	0.2	-8,248.000000
0.089783	0.2	-6,947.000000
0.093117	0.2	-5,913.000000
0.096450	0.2	-5,233.000000
0.099783	0.2	-4,873.000000
0.103117	0.2	-4,877.000000
0.106450	0.2	-5,400.000000
0.109783	0.2	-6,465.000000
0.113117	0.2	-7,842.000000
0.116450	0.2	-9,269.000000
0.119783	0.2	-10,627.000000
0.123117	0.2	-11,783.000000
0.126450	0.2	-12,654.000000
0.129783	0.2	-13,254.000000
0.133117	0.2	-13,559.000000
0.136450	0.2	-13,501.000000
0.139783	0.2	-13,027.000000
0.143117	0.2	-12,260.000000
0.146450	0.2	-11,416.000000
0.149783	0.2	-10,613.000000
0.153117	0.2	-9,962.000000
0.156450	0.2	-9,553.000000
0.159783	0.2	-9,310.000000
0.163117	0.2	-9,154.000000
0.166450	0.2	-9,086.000000
0.169783	0.2	-9,109.000000
0.173117	0.2	-9,152.000000
0.176450	0.2	-9,138.000000
0.179783	0.2	-9,051.000000
0.183117	0.2	-8,787.000000
0.186450	0.2	-8,356.000000
0.189783	0.2	-7,906.000000
0.193117	0.2	-7,493.000000
0.196450	0.2	-7,094.000000
0.199783	0.2	-6,732.000000
0.203117	0.2	-6,491.000000
0.206450	0.2	-6,397.000000
0.209783	0.2	-6,415.000000
0.213117	0.2	-6,495.000000
0.216450	0.2	-6,635.000000
0.219783	0.2	-6,805.000000
0.223117	0.2	-7,005.000000
0.226450	0.2	-7,180.000000
0.229783	0.2	-7,267.000000
0.233117	0.2	-7,392.000000
0.236450	0.2	-7,758.000000
0.239783	0.2	-8,472.000000
0.243117	0.2	-9,404.000000
0.246450	0.2	-10,382.000000
0.249783	0.2	-11,195.000000
0.253117	0.2	-11,726.000000
0.256450	0.2	-12,015.000000
0.259783	0.2	-12,092.000000
0.263117	0.2	-11,844.000000
0.266450	0.2	-11,103.000000
0.269783	0.2	-9,823.000000
