0.207083	-0.002132
0.208750	-0.002113
0.210417	-0.002070
0.212083	-0.001997
0.213750	-0.001888
0.215417	-0.001751
0.217083	-0.001600
0.218750	-0.001451
0.220417	-0.001311
0.222083	-0.001178
0.223750	-0.001050
0.225417	-0.000929
0.227083	-0.000813
0.229200	-0.000702
0.230867	-0.000591
0.232533	-0.000486
0.234233	-0.000395
0.235867	-0.000324
0.237533	-0.000273
0.239200	-0.000237
0.240867	-0.000214
0.242533	-0.000205
0.244183	-0.000211
0.245850	-0.000232
0.247517	-0.000273
0.249183	-0.000342
0.250850	-0.000444
0.252517	-0.000572
0.254183	-0.000711
0.255850	-0.000844
0.257517	-0.000960
0.259183	-0.001052
0.260833	-0.001113
0.262833	-0.001139
0.264500	-0.001131
0.266217	-0.001095
0.267833	-0.001033
0.269500	-0.000949
0.271183	-0.000838
0.272833	-0.000700
0.274500	-0.000539
0.276167	-0.000371
0.277833	-0.000205
0.279550	-0.000052
0.281167	0.000085
0.282833	0.000205
0.284500	0.000309
0.286167	0.000404
0.287833	0.000496
0.289500	0.000587
0.291167	0.000666
0.292833	0.000717
0.294500	0.000728
0.296500	0.000693
0.298167	0.000610
0.299833	0.000477
0.301500	0.000301
0.303167	0.000090
0.304833	-0.000135
0.306500	-0.000355
0.308167	-0.000555
0.309833	-0.000718
0.311500	-0.000830
0.313167	-0.000880
0.314833	-0.000860
0.316500	-0.000770
0.318167	-0.000611
0.319833	-0.000387
0.321500	-0.000112
0.323167	0.000190
0.324833	0.000486
0.326500	0.000752
0.328167	0.000966
0.330167	0.001114
0.331833	0.001187
0.333500	0.001180
0.335167	0.001099
0.336833	0.000958
0.338500	0.000774
0.340167	0.000563
0.341833	0.000340
0.343500	0.000117
0.345167	-0.000096
0.346833	-0.000292
0.348500	-0.000468
0.350167	-0.000623
0.351833	-0.000750
0.353500	-0.000848
0.355167	-0.000917
0.356833	-0.000961
0.358500	-0.000986
0.360167	-0.000997
0.362233	-0.001000
0.363833	-0.000991
0.365500	-0.000968
0.367167	-0.000927
0.368833	-0.000872
0.370500	-0.000809
0.372167	-0.000747
0.373833	-0.000693
0.375500	-0.000648
0.377200	-0.000613
0.378867	-0.000586
0.380533	-0.000569
0.382200	-0.000562
0.383867	-0.000563
0.385533	-0.000564
0.387200	-0.000558
0.388867	-0.000538
0.390533	-0.000498
0.392233	-0.000438
0.393867	-0.000356
0.395867	-0.000251
0.397533	-0.000118
0.399233	0.000034
0.400867	0.000188
0.402533	0.000323
0.404200	0.000427
0.405867	0.000493
0.407533	0.000522
0.409200	0.000513
0.410867	0.000467
0.412533	0.000384
0.414200	0.000266
0.415867	0.000119
0.417533	-0.000048
0.419200	-0.000217
0.420867	-0.000370
0.422533	-0.000492
0.424200	-0.000572
0.425867	-0.000611
0.427517	-0.000613
0.429517	-0.000585
0.431183	-0.000536
0.432900	-0.000476
0.434517	-0.000413
0.436183	-0.000345
0.437850	-0.000272
0.439517	-0.000196
0.441183	-0.000125
0.442833	-0.000071
0.444500	-0.000043
0.446167	-0.000050
0.447833	-0.000093
0.449500	-0.000167
0.451167	-0.000261
0.452833	-0.000361
0.454500	-0.000461
0.456167	-0.000561
0.457833	-0.000661
0.459500	-0.000769
0.461167	-0.000891
0.463183	-0.001027
0.464833	-0.001169
0.466500	-0.001302
0.468167	-0.001410
0.469833	-0.001483
0.471500	-0.001516
0.473167	-0.001510
0.474833	-0.001469
0.476500	-0.001402
0.478167	-0.001316
0.479833	-0.001218
0.481500	-0.001110
0.483167	-0.000994
0.484833	-0.000869
0.486500	-0.000741
0.488167	-0.000619
0.489833	-0.000506
0.491500	-0.000407
0.493167	-0.000330
0.494833	-0.000282
0.496833	-0.000261
0.498500	-0.000261
0.500167	-0.000271
0.501833	-0.000282
0.503500	-0.000289
0.505167	-0.000289
0.506833	-0.000279
0.508500	-0.000260
0.510167	-0.000239
0.511833	-0.000223
0.513500	-0.000219
0.515167	-0.000227
0.516833	-0.000244
0.518500	-0.000267
0.520167	-0.000294
0.521833	-0.000321
0.523500	-0.000343
0.525167	-0.000358
0.526867	-0.000370
0.528933	-0.000377
0.530617	-0.000376
0.532250	-0.000364
0.533950	-0.000334
0.535583	-0.000285
0.537250	-0.000218
0.538917	-0.000135
0.540583	-0.000037
0.542267	0.000066
0.543917	0.000163
0.545583	0.000246
0.547250	0.000311
0.548917	0.000364
0.550583	0.000410
0.552250	0.000453
0.553917	0.000493
0.555583	0.000532
0.557250	0.000566
0.558933	0.000593
0.560583	0.000610
0.562600	0.000617
0.564250	0.000614
0.565917	0.000605
0.567583	0.000588
0.569250	0.000561
0.570917	0.000520
0.572583	0.000465
0.574250	0.000395
0.575917	0.000306
0.577583	0.000196
0.579250	0.000063
0.580917	-0.000088
0.582583	-0.000249
0.584250	-0.000415
0.585917	-0.000579
0.587583	-0.000735
0.589250	-0.000883
0.590917	-0.001021
0.592583	-0.001147
0.594250	-0.001259
0.596250	-0.001355
0.597917	-0.001427
0.599583	-0.001475
0.601250	-0.001498
0.602933	-0.001495
0.604583	-0.001467
0.606250	-0.001415
0.607917	-0.001345
0.609583	-0.001267
0.611250	-0.001193
0.612917	-0.001133
0.614583	-0.001085
0.616250	-0.001047
0.617917	-0.001011
0.619633	-0.000973
0.621250	-0.000934
0.622917	-0.000895
0.624583	-0.000861
0.626283	-0.000835
0.627967	-0.000818
0.629950	-0.000805
0.631650	-0.000791
0.633283	-0.000769
0.634983	-0.000733
0.636617	-0.000687
0.638283	-0.000643
0.639950	-0.000626
0.641617	-0.000670
0.643283	-0.000827
0.644950	-0.001154
0.646617	-0.001703
0.648283	-0.002508
0.649950	-0.003589
0.651617	-0.004911
0.653283	-0.006351
0.654950	-0.007713
0.656617	-0.008718
0.658283	-0.008977
0.659950	-0.007994
0.661617	-0.005214
0.663650	-0.000047
0.665367	0.008099
0.667033	0.019809
0.668683	0.035645
0.670333	0.056085
0.672000	0.081458
0.673667	0.111916
0.675333	0.147446
0.677000	0.187828
0.678667	0.232586
0.680333	0.281041
0.682000	0.332403
0.683667	0.385847
0.685333	0.440555
0.687000	0.495694
0.688667	0.550349
0.690333	0.603588
0.692000	0.654585
0.693667	0.702643
0.695333	0.747169
0.697450	0.787721
0.699083	0.824024
0.700750	0.855991
0.702417	0.883671
0.704083	0.907150
0.705750	0.926551
0.707417	0.942107
0.709083	0.954173
0.710750	0.963140
0.712417	0.969418
0.714083	0.973572
0.715750	0.976322
0.717417	0.978378
0.719083	0.980289
0.720750	0.982378
0.722417	0.984753
0.724083	0.987461
0.725750	0.990653
0.727417	0.994639
0.729417	0.999794
0.731083	1.006416
0.732750	1.014664
0.734417	1.024587
0.736117	1.036113
0.737750	1.049099
0.739417	1.063520
0.741083	1.079571
0.742750	1.097640
0.744417	1.118195
0.746083	1.141705
0.747750	1.168525
0.749417	1.198718
0.751083	1.232145
0.752750	1.268588
0.754417	1.307787
0.756083	1.349421
0.757750	1.393213
0.759417	1.439067
0.761083	1.487035
0.763083	1.536891
0.764750	1.587962
0.766450	1.639324
0.768083	1.689943
0.769750	1.738751
0.771417	1.784796
0.773083	1.827508
0.774750	1.866680
0.776417	1.902348
0.778083	1.934539
0.779750	1.963109
0.781417	1.987743
0.783083	2.008214
0.784750	2.024782
0.786417	2.037998
0.788083	2.048382
0.789750	2.056395
0.791417	2.062688
0.793083	2.068052
0.794750	2.072978
0.796750	2.077277
0.798417	2.080301
0.800083	2.081351
0.801750	2.079889
0.803417	2.075531
0.805083	2.068037
0.806750	2.057453
0.808417	2.043952
0.810117	2.027692
0.811783	2.008618
0.813450	1.986593
0.815117	1.961708
0.816783	1.934500
0.818450	1.905901
0.820117	1.876795
0.821783	1.847911
0.823450	1.820046
0.825117	1.794010
0.826783	1.770171
0.828450	1.748246
0.830467	1.727590
0.832117	1.707658
0.833783	1.688367
0.835450	1.669908
0.837117	1.652331
0.838783	1.635460
0.840450	1.619110
0.842117	1.602990
0.843783	1.586695
0.845450	1.569844
0.847117	1.552308
0.848783	1.534291
0.850450	1.516209
0.852117	1.498476
0.853783	1.481354
0.855450	1.464995
0.857117	1.449464
0.858783	1.434564
0.860433	1.419780
0.862100	1.404553
0.864117	1.388562
0.865767	1.371847
0.867433	1.354688
0.869100	1.337286
0.870767	1.319684
0.872433	1.301852
0.874100	1.283765
0.875767	1.265361
0.877417	1.246712
0.879083	1.228150
0.880750	1.210114
0.882417	1.192976
0.884083	1.176978
0.885750	1.162241
0.887417	1.148811
0.889083	1.136629
0.890750	1.125494
0.892433	1.115137
0.894083	1.105302
0.896133	1.095831
0.897867	1.086634
0.899550	1.077640
0.901200	1.068788
0.902867	1.060098
0.904533	1.051626
0.906200	1.043356
0.907867	1.035237
0.909533	1.027272
0.911200	1.019597
0.912867	1.012378
0.914533	1.005635
0.916217	0.999271
0.917867	0.993254
0.919533	0.987608
0.921200	0.982289
0.922867	0.977179
0.924533	0.972193
0.926200	0.967343
0.927867	0.962687
0.929867	0.958232
0.931550	0.953900
0.933200	0.949646
0.934883	0.945565
0.936533	0.941845
0.938217	0.938623
0.939867	0.935944
0.941550	0.933791
0.943183	0.932049
0.944900	0.930569
0.946517	0.929218
0.948200	0.927920
0.949850	0.926667
0.951533	0.925478
0.953183	0.924270
0.954867	0.922859
0.956517	0.921150
0.958200	0.919191
0.959833	0.917078
0.961517	0.914896
0.963500	0.912653
0.965167	0.910304
0.966833	0.907851
0.968500	0.905359
0.970167	0.902909
0.971833	0.900537
0.973500	0.898186
0.975167	0.895714
0.976833	0.892962
0.978500	0.889882
0.980167	0.886560
0.981833	0.883114
0.983500	0.879633
0.985167	0.876175
0.986833	0.872766
0.988500	0.869436
0.990167	0.866297
0.991833	0.863522
0.993500	0.861201
0.995167	0.859314
0.997167	0.857758
0.998833	0.856366
1.000500	0.855035
1.002167	0.853734
1.003833	0.852426
1.005500	0.850995
1.007167	0.849306
1.008833	0.847321
1.010500	0.845066
1.012167	0.842610
1.013833	0.840032
1.015500	0.837390
1.017167	0.834774
1.018833	0.832295
1.020500	0.830047
1.022167	0.828121
1.023833	0.826637
1.025500	0.825669
1.027167	0.825168
1.028833	0.825006
1.030833	0.825022
1.032567	0.825033
1.034167	0.824886
1.035883	0.824431
1.037500	0.823452
1.039167	0.821751
1.040833	0.819322
1.042533	0.816309
1.044200	0.812830
1.045867	0.808971
1.047533	0.804785
1.049200	0.800300
1.050867	0.795561
1.052533	0.790707
1.054200	0.785988
1.055867	0.781684
1.057533	0.778012
1.059217	0.775045
1.060867	0.772730
1.062533	0.770905
1.064533	0.769389
1.066217	0.768046
1.067867	0.766780
1.069533	0.765479
1.071200	0.763973
1.072867	0.762149
1.074533	0.760062
1.076233	0.757811
1.077867	0.755435
1.079533	0.752937
1.081200	0.750282
1.082883	0.747461
1.084550	0.744587
1.086200	0.741910
1.087867	0.739659
1.089533	0.737922
1.091200	0.736651
1.092867	0.735719
1.094533	0.734990
1.096533	0.734326
1.098200	0.733676
1.099867	0.733070
1.101533	0.732511
1.103200	0.731925
1.104867	0.731203
1.106533	0.730290
1.108200	0.729240
1.109850	0.728112
1.111517	0.726903
1.113183	0.725550
1.114850	0.724009
1.116517	0.722333
1.118183	0.720654
1.119850	0.719060
1.121517	0.717530
1.123183	0.716042
1.124850	0.714639
1.126500	0.713368
1.128167	0.712228
1.130167	0.711192
1.131833	0.710312
1.133500	0.709684
1.135167	0.709331
1.136833	0.709225
1.138500	0.709300
1.140167	0.709467
1.141833	0.709611
1.143500	0.709589
1.145167	0.709248
1.146833	0.708482
1.148500	0.707281
1.150167	0.705669
1.151833	0.703643
1.153500	0.701157
1.155167	0.698197
1.156833	0.694864
1.158500	0.691270
1.160167	0.687429
1.161833	0.683294
1.163867	0.678924
1.165533	0.674509
1.167167	0.670271
1.168833	0.666359
1.170500	0.662872
1.172167	0.659873
1.173833	0.657339
1.175500	0.655196
1.177167	0.653399
1.178833	0.651938
1.180500	0.650807
1.182167	0.649934
1.183833	0.649123
1.185500	0.648156
1.187167	0.646894
1.188833	0.645297
1.190500	0.643368
1.192167	0.641080
1.193833	0.638355
1.195500	0.635146
1.197500	0.631552
1.199167	0.627780
1.200833	0.624047
1.202500	0.620486
1.204167	0.617151
1.205833	0.614041
1.207500	0.611094
1.209167	0.608322
1.210833	0.605850
1.212500	0.603809
1.214167	0.602234
1.215833	0.601017
1.217500	0.600001
1.219167	0.599144
1.220833	0.598507
1.222500	0.598151
1.224167	0.598055
1.225867	0.598106
1.227533	0.598145
1.229200	0.598057
1.231217	0.597807
1.232883	0.597391
1.234550	0.596774
1.236217	0.595858
1.237883	0.594548
1.239533	0.592800
1.241217	0.590653
1.242867	0.588259
1.244550	0.585791
1.246200	0.583349
1.247883	0.580952
1.249550	0.578592
1.251217	0.576299
1.252867	0.574162
1.254550	0.572284
1.256200	0.570704
1.257883	0.569380
1.259533	0.568250
1.261217	0.567268
1.263250	0.566409
1.264867	0.565638
1.266533	0.564911
1.268200	0.564194
1.269900	0.563466
1.271583	0.562689
1.273250	0.561825
1.274917	0.560854
1.276583	0.559774
1.278283	0.558573
1.279917	0.557222
1.281583	0.555696
1.283250	0.553957
1.284917	0.551978
1.286583	0.549795
1.288250	0.547511
1.289917	0.545222
1.291583	0.542979
1.293250	0.540791
1.294933	0.538633
1.296917	0.536491
1.298583	0.534382
1.300250	0.532339
1.301917	0.530383
1.303583	0.528513
1.305250	0.526711
1.306917	0.524975
1.308583	0.523332
1.310250	0.521774
1.311917	0.520235
1.313583	0.518628
1.315250	0.516904
1.316917	0.515075
1.318583	0.513236
1.320250	0.511524
1.321917	0.510035
1.323583	0.508745
1.325250	0.507558
1.326950	0.506382
1.328617	0.505196
1.330633	0.504061
1.332283	0.503048
1.333950	0.502170
1.335617	0.501415
1.337283	0.500805
1.338967	0.500365
1.340617	0.500068
1.342283	0.499814
1.343950	0.499457
1.345617	0.498865
1.347283	0.497989
1.348950	0.496878
1.350617	0.495619
1.352283	0.494272
1.353950	0.492794
1.355617	0.491057
1.357283	0.488934
1.358950	0.486403
1.360617	0.483565
1.362283	0.480585
1.364317	0.477617
1.365950	0.474763
1.367617	0.472075
1.369283	0.469596
1.370950	0.467368
1.372617	0.465383
1.374283	0.463586
1.375933	0.461933
1.377600	0.460430
1.379267	0.459121
1.380933	0.458048
1.382600	0.457233
1.384267	0.456659
1.385933	0.456258
1.387600	0.455923
1.389267	0.455569
1.390933	0.455175
1.392583	0.454789
1.394250	0.454461
1.395917	0.454175
1.397917	0.453873
1.399600	0.453502
1.401250	0.452997
1.402933	0.452310
1.404583	0.451438
1.406250	0.450397
1.407917	0.449201
1.409583	0.447873
1.411250	0.446483
1.412917	0.445103
1.414583	0.443797
1.416267	0.442605
1.417917	0.441526
1.419583	0.440526
1.421250	0.439564
1.422917	0.438610
1.424583	0.437641
1.426250	0.436629
1.427917	0.435501
1.429583	0.434177
1.431583	0.432627
1.433250	0.430846
1.434917	0.428807
1.436583	0.426509
1.438250	0.423998
1.439917	0.421328
1.441583	0.418555
1.443250	0.415758
1.444917	0.413025
1.446583	0.410436
1.448250	0.408066
1.449917	0.405944
1.451583	0.404052
1.453250	0.402383
1.454917	0.400982
1.456583	0.399910
1.458250	0.399187
1.459917	0.398787
1.461583	0.398662
1.463600	0.398768
1.465250	0.399070
1.466917	0.399490
1.468583	0.399921
1.470250	0.400296
1.471917	0.400576
1.473583	0.400723
1.475250	0.400719
1.476917	0.400548
1.478583	0.400200
1.480250	0.399692
1.481917	0.399038
1.483583	0.398227
1.485250	0.397254
1.486917	0.396172
1.488583	0.395081
1.490250	0.394049
1.491917	0.393089
1.493617	0.392206
1.495283	0.391403
1.497283	0.390674
1.498950	0.390002
1.500617	0.389323
1.502283	0.388571
1.503950	0.387724
1.505617	0.386761
1.507283	0.385692
1.508950	0.384576
1.510617	0.383457
1.512283	0.382350
1.513950	0.381259
1.515617	0.380164
1.517283	0.379055
1.518950	0.377951
1.520617	0.376890
1.522300	0.375895
1.523950	0.374957
1.525617	0.374045
1.527283	0.373118
1.528950	0.372123
1.531000	0.371018
1.532617	0.369779
1.534300	0.368388
1.535950	0.366875
1.537633	0.365318
1.539283	0.363793
1.540967	0.362382
1.542600	0.361152
1.544283	0.360112
1.545933	0.359260
1.547617	0.358604
1.549267	0.358144
1.550950	0.357853
1.552600	0.357678
1.554283	0.357536
1.555933	0.357327
1.557617	0.356955
1.559250	0.356343
1.560933	0.355438
1.562583	0.354213
1.564617	0.352684
1.566267	0.350917
1.567917	0.349006
1.569600	0.347061
1.571250	0.345194
1.572917	0.343494
1.574583	0.342014
1.576250	0.340787
1.577917	0.339842
1.579583	0.339206
1.581250	0.338873
1.582933	0.338781
1.584583	0.338822
1.586250	0.338894
1.587917	0.338906
1.589583	0.338786
1.591250	0.338481
1.592917	0.337954
1.594583	0.337183
1.596250	0.336171
1.598250	0.334968
1.599917	0.333638
1.601583	0.332221
1.603250	0.330736
1.604917	0.329209
1.606583	0.327665
1.608250	0.326115
1.609917	0.324581
1.611583	0.323094
1.613250	0.321649
1.614917	0.320204
1.616583	0.318721
1.618250	0.317190
1.619917	0.315617
1.621583	0.314006
1.623250	0.312353
1.624917	0.310641
1.626583	0.308861
1.628250	0.307031
1.629917	0.305193
1.631950	0.303392
1.633617	0.301632
1.635250	0.299880
1.636933	0.298090
1.638583	0.296227
1.640250	0.294268
1.641917	0.292192
1.643583	0.290024
1.645250	0.287806
1.646917	0.285551
1.648583	0.283271
1.650250	0.281021
1.651917	0.278872
1.653583	0.276866
1.655250	0.275021
1.656917	0.273368
1.658583	0.271950
1.660250	0.270829
1.661917	0.270065
1.664000	0.269680
1.665700	0.269647
1.667367	0.269886
1.669050	0.270282
1.670700	0.270696
1.672367	0.270997
1.674033	0.271081
1.675700	0.270896
1.677350	0.270437
1.679017	0.269684
1.680683	0.268582
1.682350	0.267099
1.684017	0.265271
1.685683	0.263188
1.687350	0.260943
1.689017	0.258629
1.690683	0.256356
1.692350	0.254240
1.694000	0.252373
1.695667	0.250800
1.697667	0.249542
1.699333	0.248614
1.701000	0.248012
1.702667	0.247699
1.704350	0.247624
1.706000	0.247725
1.707667	0.247941
1.709333	0.248214
1.711000	0.248473
1.712667	0.248625
1.714333	0.248579
1.716000	0.248300
1.717667	0.247837
1.719333	0.247248
1.721000	0.246538
1.722667	0.245678
1.724350	0.244653
1.726000	0.243488
1.727667	0.242239
1.729333	0.240970
1.731333	0.239755
1.733000	0.238656
1.734700	0.237706
1.736333	0.236931
1.738000	0.236353
1.739667	0.235973
1.741333	0.235769
1.743000	0.235713
1.744667	0.235772
1.746333	0.235897
1.748000	0.236035
1.749667	0.236167
1.751333	0.236286
1.753000	0.236326
1.754667	0.236190
1.756333	0.235819
1.758000	0.235226
1.759667	0.234480
1.761333	0.233650
1.763000	0.232759
1.765067	0.231790
1.766667	0.230724
1.768350	0.229592
1.770000	0.228459
1.771667	0.227388
1.773333	0.226415
1.775000	0.225542
1.776667	0.224756
1.778333	0.224043
1.780000	0.223377
1.781667	0.222741
1.783333	0.222130
1.785000	0.221514
1.786667	0.220855
1.788333	0.220162
1.790000	0.219500
1.791667	0.218941
1.793333	0.218519
1.795000	0.218215
1.796667	0.217962
1.798667	0.217693
1.800333	0.217391
1.802000	0.217096
1.803683	0.216844
1.805333	0.216633
1.807000	0.216422
1.808667	0.216158
1.810333	0.215804
1.812000	0.215346
1.813667	0.214786
1.815333	0.214133
1.817000	0.213396
1.818667	0.212599
1.820333	0.211812
1.822000	0.211136
1.823667	0.210660
1.825333	0.210413
1.827000	0.210381
1.828667	0.210522
1.830333	0.210782
1.832333	0.211109
1.834000	0.211487
1.835667	0.211893
1.837333	0.212270
1.839017	0.212535
1.840667	0.212621
1.842333	0.212480
1.844000	0.212086
1.845667	0.211427
1.847333	0.210502
1.849000	0.209329
1.850667	0.207948
1.852333	0.206427
1.854000	0.204865
1.855667	0.203355
1.857333	0.201950
1.859000	0.200654
1.860717	0.199459
1.862367	0.198364
1.864050	0.197373
1.866083	0.196503
1.867783	0.195764
1.869417	0.195131
1.871083	0.194565
1.872750	0.194054
1.874417	0.193605
1.876083	0.193213
1.877750	0.192874
1.879417	0.192595
1.881083	0.192392
1.882750	0.192288
1.884417	0.192305
1.886083	0.192469
1.887750	0.192788
1.889417	0.193239
1.891083	0.193767
1.892750	0.194301
1.894417	0.194780
1.896083	0.195168
1.898117	0.195439
1.899750	0.195563
1.901417	0.195500
1.903083	0.195215
1.904750	0.194697
1.906433	0.193975
1.908083	0.193103
1.909750	0.192146
1.911417	0.191184
1.913083	0.190282
1.914767	0.189479
1.916417	0.188804
1.918083	0.188288
1.919750	0.187964
1.921417	0.187842
1.923083	0.187897
1.924750	0.188077
1.926417	0.188315
1.928083	0.188553
1.929750	0.188739
1.931750	0.188822
1.933417	0.188766
1.935083	0.188567
1.936750	0.188233
1.938417	0.187787
1.940083	0.187270
1.941750	0.186745
1.943450	0.186260
1.945117	0.185830
1.946783	0.185434
1.948450	0.185056
1.950150	0.184712
1.951783	0.184427
1.953450	0.184214
1.955117	0.184063
1.956783	0.183951
1.958450	0.183854
1.960117	0.183759
1.961783	0.183648
1.963450	0.183490
1.965450	0.183259
1.967117	0.182972
1.968783	0.182669
1.970450	0.182387
1.972117	0.182151
1.973783	0.181982
1.975450	0.181893
1.977117	0.181885
1.978783	0.181940
1.980450	0.182029
1.982117	0.182128
1.983800	0.182218
1.985450	0.182275
1.987117	0.182282
1.988783	0.182237
1.990450	0.182137
1.992117	0.181966
1.993767	0.181703
1.995433	0.181307
1.997100	0.180743
1.999100	0.180017
2.000767	0.179179
2.002467	0.178298
2.004117	0.177436
2.005767	0.176646
2.007433	0.175982
2.009100	0.175491
2.010767	0.175200
2.012417	0.175099
2.014083	0.175136
2.015750	0.175241
2.017417	0.175349
2.019083	0.175410
2.020750	0.175381
2.022417	0.175235
2.024083	0.174946
2.025750	0.174506
2.027417	0.173908
2.029083	0.173139
2.030750	0.172205
2.032750	0.171145
2.034417	0.170018
2.036100	0.168875
2.037767	0.167761
2.039417	0.166725
2.041083	0.165807
2.042750	0.165014
2.044417	0.164323
2.046083	0.163697
2.047750	0.163090
2.049417	0.162465
2.051083	0.161799
2.052750	0.161079
2.054417	0.160315
2.056083	0.159548
2.057750	0.158843
2.059417	0.158252
2.061083	0.157787
2.062750	0.157437
2.064817	0.157202
2.066533	0.157077
2.068200	0.157029
2.069867	0.156999
2.071550	0.156926
2.073200	0.156765
2.074867	0.156477
2.076533	0.156027
2.078200	0.155393
2.079867	0.154566
2.081533	0.153536
2.083200	0.152301
2.084867	0.150871
2.086533	0.149283
2.088200	0.147603
2.089867	0.145932
2.091533	0.144376
2.093200	0.142988
2.094867	0.141781
2.096533	0.140752
2.098583	0.139891
2.100250	0.139180
2.101917	0.138577
2.103600	0.138041
2.105250	0.137544
2.106917	0.137073
2.108583	0.136614
2.110250	0.136145
2.111917	0.135638
2.113583	0.135068
2.115250	0.134429
2.116917	0.133736
2.118583	0.133021
2.120250	0.132328
2.121917	0.131701
2.123583	0.131167
2.125250	0.130719
2.126917	0.130312
2.128583	0.129892
2.130250	0.129424
2.132250	0.128891
2.133917	0.128292
2.135650	0.127614
2.137250	0.126840
2.138917	0.125956
2.140583	0.124948
2.142250	0.123815
2.143950	0.122575
2.145617	0.121277
2.147283	0.119986
2.148950	0.118778
2.150617	0.117723
2.152283	0.116867
2.153950	0.116232
2.155617	0.115796
2.157283	0.115518
2.158950	0.115359
2.160617	0.115282
2.162283	0.115256
2.163950	0.115252
2.165983	0.115236
2.167617	0.115167
2.169283	0.114987
2.170950	0.114647
2.172617	0.114115
2.174283	0.113380
2.175950	0.112463
2.177617	0.111414
2.179283	0.110290
2.180950	0.109145
2.182617	0.108034
2.184283	0.107000
2.185950	0.106061
2.187617	0.105220
2.189283	0.104480
2.190950	0.103854
2.192600	0.103363
2.194267	0.103014
2.195933	0.102792
2.197600	0.102659
2.199617	0.102566
2.201267	0.102461
2.202933	0.102300
2.204600	0.102056
2.206267	0.101714
2.207933	0.101276
2.209583	0.100762
2.211250	0.100200
2.212917	0.099613
2.214583	0.099029
2.216267	0.098465
2.217917	0.097923
2.219583	0.097396
2.221250	0.096889
2.222917	0.096423
2.224583	0.096019
2.226250	0.095682
2.227917	0.095388
2.229583	0.095100
2.231250	0.094769
2.233250	0.094357
2.234917	0.093853
2.236583	0.093268
2.238267	0.092618
2.239917	0.091921
2.241583	0.091203
2.243250	0.090479
2.244917	0.089748
2.246583	0.089013
2.248250	0.088287
2.249917	0.087594
2.251583	0.086954
2.253250	0.086387
2.254917	0.085915
2.256583	0.085544
2.258250	0.085254
2.259917	0.085010
2.261583	0.084778
2.263250	0.084531
2.264917	0.084258
2.266917	0.083966
2.268583	0.083664
2.270250	0.083356
2.271917	0.083027
2.273600	0.082670
2.275250	0.082277
2.276917	0.081829
2.278583	0.081317
2.280250	0.080762
2.281917	0.080208
2.283583	0.079687
2.285250	0.079213
2.286917	0.078787
2.288583	0.078402
2.290250	0.078035
2.291917	0.077667
2.293583	0.077298
2.295250	0.076940
2.296917	0.076596
2.298917	0.076259
2.300583	0.075913
