Time (min)	Step (s)	Value (pA)
0.000000	n.a.	0.029994
0.001667	0.1	0.027072
0.003333	0.1	0.011740
0.005000	0.1	0.000502
0.006667	0.1	0.007761
0.008333	0.1	0.027109
0.010000	0.1	0.040233
0.011667	0.1	0.043379
0.013333	0.1	0.041795
0.015000	0.1	0.037901
0.016700	0.102	0.023480
0.018367	0.1	-0.015350
0.020033	0.1	-0.060324
0.021700	0.1	-0.078132
0.023367	0.1	-0.063201
0.025033	0.1	-0.040176
0.026700	0.1	-0.029644
0.028367	0.1	-0.030034
0.030033	0.1	-0.038865
0.031700	0.1	-0.053527
0.033367	0.1	-0.055463
0.035383	0.121	-0.036307
0.037033	0.099	-0.016395
0.038700	0.1	-0.007911
0.040383	0.101	-0.006315
0.042033	0.099	-0.009511
0.043700	0.1	-0.014749
0.045367	0.1	-0.021564
0.047033	0.1	-0.028854
0.048700	0.1	-0.029552
0.050367	0.1	-0.021572
0.052033	0.1	-0.012306
0.053700	0.1	-0.013213
0.055367	0.1	-0.025506
0.057033	0.1	-0.047612
0.058700	0.1	-0.084520
0.060367	0.1	-0.120798
0.062033	0.1	-0.131129
0.063700	0.1	-0.111657
0.065367	0.1	-0.073760
0.067367	0.12	-0.033591
0.069033	0.1	-0.005022
0.070700	0.1	0.007889
0.072367	0.1	0.008937
0.074033	0.1	-0.004104
0.075733	0.102	-0.031137
0.077417	0.101	-0.062371
0.079083	0.1	-0.088055
0.080750	0.1	-0.105522
0.082417	0.1	-0.115677
0.084083	0.1	-0.112027
0.085750	0.1	-0.095400
0.087417	0.1	-0.077018
0.089083	0.1	-0.057901
0.090750	0.1	-0.035041
0.092433	0.101	-0.010688
0.094083	0.099	0.012272
0.095750	0.1	0.029733
0.097417	0.1	0.036957
0.099083	0.1	0.030911
0.101083	0.12	0.007198
0.102750	0.1	-0.019732
0.104483	0.104	-0.034347
0.106083	0.096	-0.035423
0.107750	0.1	-0.024074
0.109417	0.1	-0.007082
0.111083	0.1	-0.001311
0.112750	0.1	-0.011419
0.114417	0.1	-0.021708
0.116117	0.102	-0.021441
0.117783	0.1	-0.019124
0.119450	0.1	-0.023645
0.121117	0.1	-0.025769
0.122783	0.1	-0.016909
0.124450	0.1	-0.000703
0.126117	0.1	0.011603
0.127800	0.101	0.018195
0.129450	0.099	0.021520
0.131117	0.1	0.026829
0.132783	0.1	0.033730
0.134783	0.12	0.036937
0.136483	0.102	0.035811
0.138117	0.098	0.027517
0.139817	0.102	0.016350
0.141450	0.098	0.003865
0.143117	0.1	-0.007480
0.144783	0.1	-0.014727
0.146450	0.1	-0.017700
0.148117	0.1	-0.019068
0.149783	0.1	-0.019665
0.151450	0.1	-0.018463
0.153133	0.101	-0.020412
0.154783	0.099	-0.035313
0.156450	0.1	-0.060944
0.158117	0.1	-0.088173
0.159783	0.1	-0.113127
0.161450	0.1	-0.111637
0.163117	0.1	-0.075029
0.164783	0.1	-0.026399
0.166433	0.099	0.004805
0.168433	0.12	0.013503
0.170133	0.102	0.015752
0.171783	0.099	0.014817
0.173433	0.099	0.013690
0.175100	0.1	0.013570
0.176767	0.1	0.014481
0.178433	0.1	0.015699
