Time (min)	Step (s)	Value (pA)
0.000000	n.a.	-0.012825
0.001650	0.099	-0.005991
0.003317	0.1	0.006464
0.004983	0.1	0.016287
0.006650	0.1	0.023452
0.008317	0.1	0.030632
0.009983	0.1	0.032113
0.011650	0.1	0.023094
0.013317	0.1	0.011791
0.014983	0.1	0.008212
0.016650	0.1	0.015650
0.018317	0.1	0.027734
0.019983	0.1	0.033958
0.021650	0.1	0.030758
0.023333	0.101	0.025480
0.024983	0.099	0.018559
0.026650	0.1	-0.002422
0.028317	0.1	-0.032749
0.029983	0.1	-0.050303
0.031650	0.1	-0.048246
0.033633	0.119	-0.035261
0.035300	0.1	-0.021272
0.036967	0.1	-0.005589
0.038650	0.101	0.009526
0.040300	0.099	0.017393
0.041967	0.1	0.022700
0.043633	0.1	0.023652
0.045300	0.1	0.016321
0.046967	0.1	0.008905
0.048617	0.099	0.006554
0.050283	0.1	0.003967
0.051950	0.1	0.000193
0.053617	0.1	0.001228
0.055283	0.1	0.007420
0.056950	0.1	0.006875
0.058617	0.1	-0.010947
0.060283	0.1	-0.043595
0.061950	0.1	-0.072378
0.063617	0.1	-0.088433
0.065633	0.121	-0.087449
0.067283	0.099	-0.084016
0.068950	0.1	-0.095993
0.070617	0.1	-0.107535
0.072283	0.1	-0.101031
0.073950	0.1	-0.083432
0.075617	0.1	-0.064984
0.077283	0.1	-0.047391
0.078950	0.1	-0.029344
0.080617	0.1	-0.013471
0.082283	0.1	-0.006827
0.083950	0.1	-0.018151
0.085617	0.1	-0.036159
0.087283	0.1	-0.039516
0.088950	0.1	-0.025667
0.090617	0.1	-0.008207
0.092283	0.1	-0.003559
0.093950	0.1	-0.016408
0.095617	0.1	-0.034225
0.097283	0.1	-0.042993
0.099283	0.12	-0.040783
0.100950	0.1	-0.034343
0.102617	0.1	-0.031656
0.104317	0.102	-0.033440
0.105950	0.098	-0.032078
0.107617	0.1	-0.025356
0.109283	0.1	-0.017080
0.110950	0.1	-0.025379
0.112633	0.101	-0.048302
0.114283	0.099	-0.075897
0.115950	0.1	-0.100592
0.117617	0.1	-0.105030
0.119283	0.1	-0.084799
0.120950	0.1	-0.056685
0.122617	0.1	-0.036382
0.124283	0.1	-0.027043
0.125950	0.1	-0.024453
0.127617	0.1	-0.020033
0.129283	0.1	-0.007532
0.130950	0.1	0.008199
0.132950	0.12	0.014151
0.134617	0.1	0.008115
0.136283	0.1	-0.000366
0.137950	0.1	-0.000965
0.139617	0.1	0.005448
0.141283	0.1	0.013075
0.142950	0.1	0.020000
0.144617	0.1	0.030957
0.146283	0.1	0.038420
0.147950	0.1	0.029379
0.149650	0.102	0.009249
0.151317	0.1	-0.010183
0.152983	0.1	-0.024832
0.154650	0.1	-0.028652
0.156317	0.1	-0.019120
0.157983	0.1	-0.002572
0.159650	0.1	0.012270
0.161317	0.1	0.018750
0.162983	0.1	0.016891
0.164650	0.1	0.015876
0.166650	0.12	0.018186
0.168317	0.1	0.016841
0.169983	0.1	0.010582
0.171650	0.1	-0.005594
0.173317	0.1	-0.028219
0.174983	0.1	-0.051346
0.176650	0.1	-0.077136
0.178317	0.1	-0.088182
0.179983	0.1	-0.076923
0.181650	0.1	-0.051358
0.183317	0.1	-0.028492
0.184983	0.1	-0.017278
0.186650	0.1	-0.012178
0.188317	0.1	-0.011253
0.189983	0.1	-0.018134
0.191650	0.1	-0.036236
0.193317	0.1	-0.064011
0.194983	0.1	-0.084260
0.196650	0.1	-0.080126
0.198317	0.1	-0.054586
0.200317	0.12	-0.023962
0.202000	0.101	-0.003291
0.203667	0.1	0.007298
0.205333	0.1	0.019285
0.206967	0.098	0.029167
0.208633	0.1	0.022769
0.210300	0.1	0.000745
0.211967	0.1	-0.027662
0.213633	0.1	-0.062487
0.215283	0.099	-0.100688
0.216950	0.1	-0.133386
0.218617	0.1	-0.153879
0.220283	0.1	-0.147309
0.221950	0.1	-0.110213
0.223617	0.1	-0.061042
0.225283	0.1	-0.025957
0.226950	0.1	-0.022592
0.228617	0.1	-0.047485
0.230283	0.1	-0.069611
0.232300	0.121	-0.069722
0.233950	0.099	-0.057663
0.235617	0.1	-0.044832
0.237283	0.1	-0.032650
0.238967	0.101	-0.024084
0.240617	0.099	-0.022246
0.242283	0.1	-0.029002
0.243950	0.1	-0.038088
0.245617	0.1	-0.039351
0.247283	0.1	-0.031635
0.248950	0.1	-0.023987
0.250617	0.1	-0.016221
0.252283	0.1	-0.003290
0.253950	0.1	0.011322
0.255617	0.1	0.013460
0.257283	0.1	0.000770
0.258950	0.1	-0.017441
0.260617	0.1	-0.033057
0.262283	0.1	-0.037437
0.263950	0.1	-0.029885
0.265950	0.12	-0.017534
0.267633	0.101	-0.003028
0.269283	0.099	0.012167
0.270983	0.102	0.024720
0.272617	0.098	0.032098
0.274283	0.1	0.034448
0.275950	0.1	0.033145
0.277617	0.1	0.028205
0.279283	0.1	0.023344
0.280950	0.1	0.012959
0.282617	0.1	-0.014847
0.284283	0.1	-0.040997
0.285950	0.1	-0.049815
0.287617	0.1	-0.049994
0.289283	0.1	-0.039314
0.290950	0.1	-0.016166
0.292617	0.1	0.003455
0.294283	0.1	0.008566
0.295950	0.1	0.007531
0.297617	0.1	0.012225
0.299683	0.124	0.020618
0.301283	0.096	0.022894
0.302950	0.1	0.016799
0.304617	0.1	0.010930
0.306283	0.1	0.008508
0.307950	0.1	0.007743
0.309617	0.1	0.003716
0.311283	0.1	-0.014180
0.312950	0.1	-0.040929
0.314683	0.104	-0.059079
0.316367	0.101	-0.059359
0.318033	0.1	-0.044377
0.319700	0.1	-0.019423
0.321367	0.1	0.004753
0.323033	0.1	0.011806
0.324700	0.1	-0.006113
0.326367	0.1	-0.038132
0.328033	0.1	-0.059435
0.329700	0.1	-0.064185
0.331417	0.103	-0.060734
0.333367	0.117	-0.050405
0.335033	0.1	-0.035461
0.336700	0.1	-0.026133
0.338367	0.1	-0.021974
0.340033	0.1	-0.016377
0.341700	0.1	-0.009726
0.343367	0.1	-0.005925
0.345033	0.1	-0.008723
0.346700	0.1	-0.029355
0.348367	0.1	-0.059996
0.350033	0.1	-0.072272
0.351700	0.1	-0.060126
0.353367	0.1	-0.036028
0.355033	0.1	-0.015172
0.356700	0.1	-0.000987
0.358367	0.1	0.008004
0.360033	0.1	0.008778
0.361700	0.1	0.007346
0.363367	0.1	0.009516
0.365033	0.1	0.014545
0.367033	0.12	0.015983
0.368700	0.1	0.016223
0.370367	0.1	0.024269
0.372033	0.1	0.040158
0.373700	0.1	0.053135
0.375383	0.101	0.053949
0.377033	0.099	0.049536
0.378700	0.1	0.043172
0.380367	0.1	0.031835
0.382033	0.1	0.022212
0.383700	0.1	0.020238
0.385367	0.1	0.023355
0.387033	0.1	0.026907
0.388700	0.1	0.027544
0.390367	0.1	0.024495
0.392033	0.1	0.020364
0.393700	0.1	0.015641
0.395367	0.1	-0.000624
0.397033	0.1	-0.031428
0.399133	0.126	-0.055227
0.400817	0.101	-0.061150
0.402450	0.098	-0.049620
0.404133	0.101	-0.028935
0.405783	0.099	-0.015688
0.407467	0.101	-0.011675
0.409117	0.099	-0.011700
0.410800	0.101	-0.013273
0.412450	0.099	-0.015668
0.414133	0.101	-0.023201
0.415783	0.099	-0.035973
0.417450	0.1	-0.039510
0.419117	0.1	-0.029910
0.420800	0.101	-0.012499
0.422450	0.099	0.002473
0.424133	0.101	0.006275
0.425783	0.099	-0.005119
0.427450	0.1	-0.020555
0.429117	0.1	-0.021725
0.430783	0.1	-0.007394
0.432783	0.12	0.016354
0.434450	0.1	0.043491
0.436217	0.106	0.064300
0.437900	0.101	0.072053
0.439567	0.1	0.064713
0.441233	0.1	0.046078
0.442900	0.1	0.022381
0.444600	0.102	-0.002458
0.446283	0.101	-0.028057
0.447950	0.1	-0.062364
0.449617	0.1	-0.101296
0.451283	0.1	-0.125558
0.452950	0.1	-0.117301
0.454617	0.1	-0.086024
0.456283	0.1	-0.054095
0.457950	0.1	-0.035352
0.459617	0.1	-0.028095
0.461283	0.1	-0.020885
0.462950	0.1	-0.012672
0.464617	0.1	-0.008950
0.466683	0.124	-0.012128
0.468283	0.096	-0.020270
0.469950	0.1	-0.026161
0.471617	0.1	-0.018392
0.473283	0.1	-0.002505
0.474950	0.1	0.008000
0.476617	0.1	0.009250
0.478283	0.1	0.007470
0.479950	0.1	0.007119
0.481650	0.102	0.009223
0.483317	0.1	0.010271
0.484983	0.1	0.009065
0.486650	0.1	0.006332
0.488317	0.1	0.004468
0.489983	0.1	0.005824
0.491650	0.1	0.006643
0.493317	0.1	-0.002961
0.494983	0.1	-0.021450
0.496650	0.1	-0.047575
0.498317	0.1	-0.087827
0.500317	0.12	-0.128598
0.501983	0.1	-0.142719
0.503650	0.1	-0.123761
0.505333	0.101	-0.095227
0.506983	0.099	-0.069785
0.508650	0.1	-0.045303
0.510317	0.1	-0.019427
0.511983	0.1	0.001857
0.513650	0.1	0.017306
0.515317	0.1	0.029929
0.516983	0.1	0.030542
0.518650	0.1	0.008845
0.520317	0.1	-0.026379
0.522000	0.101	-0.058415
0.523650	0.099	-0.088381
0.525317	0.1	-0.115465
0.526983	0.1	-0.121082
0.528650	0.1	-0.097917
0.530317	0.1	-0.060949
0.531983	0.1	-0.027263
0.534067	0.125	-0.003968
0.535733	0.1	0.013213
0.537383	0.099	0.027868
0.539033	0.099	0.038352
0.540717	0.101	0.042249
0.542367	0.099	0.042812
0.544033	0.1	0.038718
0.545700	0.1	0.026134
0.547383	0.101	0.011596
0.549033	0.099	0.005857
0.550700	0.1	0.000392
0.552367	0.1	-0.021795
0.554050	0.101	-0.049006
0.555700	0.099	-0.065399
0.557367	0.1	-0.066259
0.559033	0.1	-0.050063
0.560700	0.1	-0.021023
0.562367	0.1	0.003916
0.564050	0.101	0.011850
0.566033	0.119	0.004779
0.567700	0.1	-0.002470
0.569367	0.1	-0.002395
0.571033	0.1	0.004277
0.572700	0.1	0.015218
0.574367	0.1	0.024203
0.576033	0.1	0.024057
0.577700	0.1	0.007980
0.579367	0.1	-0.018372
0.581033	0.1	-0.037942
0.582700	0.1	-0.043642
0.584367	0.1	-0.043544
0.586033	0.1	-0.045681
0.587700	0.1	-0.047603
0.589367	0.1	-0.034554
0.591033	0.1	-0.012306
0.592700	0.1	0.002541
0.594367	0.1	0.006481
0.596033	0.1	-0.006685
0.597700	0.1	-0.023402
0.599733	0.122	-0.016120
0.601400	0.1	0.008862
0.603100	0.102	0.026521
0.604733	0.098	0.034352
0.606400	0.1	0.037104
0.608067	0.1	0.026343
0.609733	0.1	0.003118
0.611400	0.1	-0.012694
0.613067	0.1	-0.012345
0.614733	0.1	-0.000847
0.616400	0.1	0.014845
0.618067	0.1	0.023603
0.619733	0.1	0.017118
0.621400	0.1	0.010424
0.623067	0.1	0.037172
0.624733	0.1	0.120110
0.626400	0.1	0.296536
0.628083	0.101	0.641019
0.629733	0.099	1.233747
0.631400	0.1	2.140158
0.633400	0.12	3.395533
0.635067	0.1	5.050309
0.636733	0.1	7.043084
0.638417	0.101	9.243089
0.640067	0.099	11.709990
0.641733	0.1	14.591720
0.643400	0.1	17.795640
0.645067	0.1	21.205430
0.646733	0.1	24.898690
0.648383	0.099	28.809850
0.650050	0.1	32.600250
0.651717	0.1	36.022360
0.653383	0.1	39.100900
0.655050	0.1	42.291910
0.656717	0.1	45.913630
0.658383	0.1	50.131370
0.660050	0.1	54.477980
0.661717	0.1	58.455000
0.663383	0.1	62.047930
0.665033	0.099	65.106090
0.667033	0.12	67.625210
0.668700	0.1	69.767610
0.670367	0.1	71.659750
0.672050	0.101	73.222210
0.673700	0.099	74.392620
0.675367	0.1	74.949040
0.677033	0.1	74.869930
0.678700	0.1	74.645980
0.680367	0.1	74.349740
0.682033	0.1	73.920520
0.683700	0.1	73.596770
0.685367	0.1	73.634300
0.687033	0.1	74.226760
0.688717	0.101	74.971670
0.690367	0.099	75.294300
0.692033	0.1	75.272310
0.693700	0.1	74.937040
0.695367	0.1	74.834360
0.697033	0.1	75.071830
0.698700	0.1	75.560160
0.700700	0.12	76.268180
0.702367	0.1	76.960460
0.704067	0.102	77.487870
0.705700	0.098	78.017350
0.707367	0.1	78.561860
0.709033	0.1	78.771130
0.710700	0.1	78.363890
0.712367	0.1	77.730200
0.714033	0.1	77.241820
0.715700	0.1	76.702780
0.717367	0.1	75.758190
0.719033	0.1	74.451570
0.720700	0.1	72.982760
0.722367	0.1	71.675840
0.724033	0.1	70.769810
0.725700	0.1	70.170710
0.727367	0.1	70.084650
0.729033	0.1	70.435400
0.730700	0.1	71.139080
0.732783	0.125	72.188580
0.734483	0.102	73.310400
0.736133	0.099	74.335880
0.737800	0.1	75.299880
0.739517	0.103	76.382700
0.741133	0.097	77.920040
0.742800	0.1	79.318260
0.744467	0.1	79.729090
0.746133	0.1	79.692450
